problema_id,titulo,autor,url,enunciado,nivel,num_resolvidos,num_fks_entrada,entrada_tem_ddl_avancado,enunciado_num_sentencas,enunciado_riqueza_lexica,num_conceitos_total,faixa_conceitual,conceito_primario,conceitos_lista,usa_where,usa_order_by,usa_distinct,usa_like,usa_in,usa_between,usa_agregacao,usa_join,usa_group_by,usa_having,usa_subconsulta,usa_subconsulta_correlacionada,usa_union,usa_case,usa_funcao_data,usa_tratamento_null,usa_cast,usa_recursao,usa_funcao_janela,usa_pivot,usa_funcao_string,sql_entrada,sql_saida,complexidade_tecnica,discrepancia_nivel_complexidade,cluster_k2,cluster_k3
2738,Concurso,Paulo R. Rodegheri,https://judge.beecrowd.com/pt/problems/view/2738,"A Universidade Tecnológica de Marte está com seu concurso aberto para Pesquisadores. Porém o computador que processava os dados dos candidatos estragou. Você deve mostrar a lista dos candidatos, contendo o nome do candidato e a sua pontuação final (com duas casas decimais após a vírgula). Lembre-se de mostrar a lista ordenada pela pontuação do candidato (maior pontuação no topo da lista). A
v
g
=
(
m
a
t
h
∗
2
)
+
(
s
p
e
c
i
f
i
c
∗
3
)
+
(
p
r
o
j
e
c
t
_
p
l
a
n
∗
5
)
10",4,7338,1,0,4,0.702,2,Intermediário,JOIN,"ORDER BY, JOIN",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"--- URI Online Judge SQL
--- Copyright URI Online Judge
--- www.urionlinejudge.com.br
--- Problem 2738

create table candidate(
  id INTEGER PRIMARY KEY,
  name VARCHAR (255)
);

create table score(
  candidate_id INTEGER REFERENCES candidate (id),
  math NUMERIC,
  specific NUMERIC,
  project_plan NUMERIC
);


INSERT INTO candidate(id, name)
VALUES 
	   (1, 'Michael P Cannon'),
       (2, 'Barbra J Cable'),
       (3, 'Ronald D Jones'),
       (4, 'Timothy K Fitzsimmons'),
       (5, 'Ivory B Morrison'),
       (6, 'Sheila R Denis'),
       (7, 'Edward C Durgan'),
       (8, 'William K Spencer'),
       (9, 'Donna D Pursley'),
       (10, 'Ann C Davis');

INSERT INTO score(candidate_id, math, specific, project_plan)
VALUES 
	   (1, 76, 58, 21),
       (2, 4, 5, 22),
       (3, 15, 59, 12),
       (4, 41, 42, 99),
       (5, 22, 90, 9),
       (6, 82, 77, 15),
       (7, 82, 99, 56),
       (8, 11, 4, 22),
       (9, 16, 29, 94),
       (10, 1, 7, 59);

  
  /*  Execute this query to drop the tables */
  -- DROP TABLE score, candidate; --","SELECT candidate.name, 	  
ROUND((((score.math * 2) + (score.specific * 3) + (score.project_plan * 5)) / 10),2) as AVG 
from candidate 
inner JOIN score  ON
candidate.id = score.candidate_id
ORDER by AVG DESC",3.5,0.68,0,0
2739,Dia de Pagamento,Marcos Lima,https://judge.beecrowd.com/pt/problems/view/2739,"O Banco Central de Financiamentos perdeu vários registros após uma falha no servidor que ocorreu no mês de Outubro. As datas de cobrança das parcelas foram perdidas. Porém uma cópia de segurança foi encontrada contendo as informações sobre as datas de pagamento das parcelas dos clientes.

Por tanto, o Banco pede a sua ajuda para selecionar os nomes e o dia do mês que cada cliente deve pagar sua parcela.

OBS: Obrigatoriamente o dia do mês precisa ser um inteiro.",6,5970,0,0,5,0.738,2,Intermediário,Função de data,"Função de data, CAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"--- URI Online Judge SQL
--- Copyright URI Online Judge
--- www.urionlinejudge.com.br
--- Problem 2739

CREATE TABLE loan(
  id INTEGER PRIMARY KEY,
  name VARCHAR(255),
  value NUMERIC,
  payday TIMESTAMP
 );

INSERT INTO loan(id, name, value, payday)
VALUES (1, 'Cristian Ghyprievy', 3000.50, '2017-10-19'),
       (2, 'John Serial', 10000, '2017-10-10'),
       (3, 'Michael Seven', 5000.40, '2017-10-17'),
       (4, 'Joana Cabel', 2000, '2017-10-05'),
       (5, 'Miguel Santos', 4050, '2017-10-20');

  
  /*  Execute this query to drop the tables */
  -- DROP TABLE loan; --","select
    name,
    cast(extract(day from payday) as int) as day
from loan",2.5,1.897,0,0
2740,Liga,Marcos Lima,https://judge.beecrowd.com/pt/problems/view/2740,"A Liga Internacional de Escavação Subterrânea já é um sucesso entre os esportes alternativos, porém todos que trabalham na organização do evento trabalham com escavação e não computação. Então você foi contratado para solucionar o problema da Liga.

Selecione os três primeiros colocados da lista com a frase inicial Podium: e também, os dois últimos times que serão rebaixados para série B com a frase inicial Demoted:",5,5447,0,0,2,0.776,4,Intermediário,Subconsulta,"ORDER BY, Subconsulta, UNION, Função de string",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"--- URI Online Judge SQL
--- Copyright URI Online Judge
--- www.urionlinejudge.com.br
--- Problem 2740

CREATE TABLE league(
  position INTEGER,
  team CHARACTER VARYING (255)
);


INSERT INTO league(position, team)
VALUES (1, 'The Quack Bats'),
       (2, 'The Responsible Hornets'),
       (3, 'The Bawdy Dolphins'),
       (4, 'The Abstracted Sharks'),
       (5, 'The Nervous Zebras'),
       (6, 'The Oafish Owls'),
       (7, 'The Unequaled Bison'),
       (8, 'The Keen Kangaroos'),
       (9, 'The Left Nightingales'),
       (10, 'The Terrific Elks'),
       (11, 'The Lumpy Frogs'),
       (12, 'The Swift Buffalo'),
       (13, 'The Big Chargers'),
       (14, 'The Rough Robins'),
       (15, 'The Silver Crocs');

  
  /*  Execute this query to drop the tables */
  -- DROP TABLE league; --","(SELECT 'Podium: ' || team AS team
 FROM league
 ORDER BY position ASC
 LIMIT 3)
UNION ALL
(SELECT 'Demoted: ' || team AS team
 FROM league
 ORDER BY position DESC
 LIMIT 2);",4.5,0.921,0,0
2741,Notas dos Alunos,Marcos Lima,https://judge.beecrowd.com/pt/problems/view/2741,"O semestre acabou na Universidade do Sul da Transilvânia. Todos os cursos tiveram suas notas fechadas, apenas a disciplina de Alquimia 104 não teve a lista de alunos aprovados.

Portanto, você deverá mostrar a frase 'Approved: ' junto com o nome do aluno e a sua nota, para os alunos que foram aprovados (grade ≥7).

Lembre-se de ordenar a lista pela maior nota.",5,6409,0,0,4,0.794,3,Intermediário,Função de string,"WHERE, ORDER BY, Função de string",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--- URI Online Judge SQL
--- Copyright URI Online Judge
--- www.urionlinejudge.com.br
--- Problem 2741

CREATE TABLE students(
  id INTEGER PRIMARY KEY,
  name VARCHAR(255),
  grade NUMERIC
);


INSERT INTO students(id, name, grade)
VALUES (1, 'Terry B. Padilla',7.3),
       (2, 'William S. Ray',0.6),
       (3, 'Barbara A. Gongora',5.2),
       (4, 'Julie B. Manzer', 6.7),
       (5, 'Teresa J. Axtell', 4.6),
       (6, 'Ben M. Dantzler', 9.6);

  
  /*  Execute this query to drop the tables */
  -- DROP TABLE students; --","SELECT 'Approved: ' || students.name as name , students.grade from students
where students.grade >= 7
order by grade DESC;",3.5,1.166,0,0
2742,O Multiverso de Richard,Marcos Lima,https://judge.beecrowd.com/pt/problems/view/2742,"Richard é um cientista muito famoso por suas teorias do multiverso, onde ele descreve que todo o conjunto hipotético de universos paralelos podem ser representados por meio de tabelas em um banco de dados. E graças a essa teoria você tem um emprego.

A sua primeira tarefa é selecionar todos os possíveis Richards das dimensões C875 e C774, junto a sua probabilidade de existência (o fator N) com a precisão de 3 casas decimais.

Lembre-se que (o fator N) é calculado multiplicando o valor omega por 1,618. Os dados devem ser ordenados pelo menor valor do campo omega.",5,5301,1,0,5,0.73,3,Intermediário,JOIN,"WHERE, JOIN, Função de string",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"--- URI Online Judge SQL
--- Copyright URI Online Judge
--- www.urionlinejudge.com.br
--- Problem 2742

CREATE TABLE dimensions(
	id INTEGER PRIMARY KEY,
	name varchar(255)
);

CREATE TABLE life_registry(
	id INTEGER PRIMARY KEY,
	name VARCHAR(255),
	omega NUMERIC,
	dimensions_id INTEGER REFERENCES dimensions (id)
);


INSERT INTO dimensions(id, name)
VALUES 
      (1, 'C774'),
      (2, 'C784'),
      (3, 'C794'),
      (4, 'C824'),
      (5, 'C875');
      
INSERT INTO life_registry(id, name, omega, dimensions_id)
VALUES
	  (1, 'Richard Postman', 5.6, 2),	
	  (2, 'Simple Jelly', 1.4, 1),	
	  (3, 'Richard Gran Master', 2.5, 1),	
	  (4, 'Richard Turing', 6.4, 4),	
	  (5, 'Richard Strall',	1.0, 3);

  
  /*  Execute this query to drop the tables */
  -- DROP TABLE life_registry, dimensions; --","SELECT t1.name, ROUND((t1.omega*1.618),3) AS ""Fator N""
FROM life_registry AS t1
INNER JOIN dimensions AS t2
ON t1.dimensions_id = t2.id
WHERE LEFT(t1.name,7) = 'Richard'
      AND (t2.name = 'C875'
	  OR t2.name = 'C774');",4.5,0.921,0,0
2743,Quantidade de Caracteres,Marcos Lima,https://judge.beecrowd.com/pt/problems/view/2743,"A Organização Mundial de Caracteres em Nomes de Pessoas (OMCNP) está fazendo um censo para saber qual é a quantidade de caracteres que as pessoas têm em seus nomes.

Para ajudar a OMCNP, você deve mostrar a quantidade de caracteres de cada nome em ordem decrescente pela quantidade de caracteres.",3,6386,0,0,2,0.62,2,Intermediário,Função de string,"ORDER BY, Função de string",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--- URI Online Judge SQL
--- Copyright URI Online Judge
--- www.urionlinejudge.com.br
--- Problem 2743

CREATE TABLE people(
	id INTEGER PRIMARY KEY,
	name varchar(255)
);


INSERT INTO people(id, name)
VALUES 
      (1, 'Karen'),
      (2, 'Manuel'),
      (3, 'Ygor'),
      (4, 'Valentine'),
      (5, 'Jo');

  
  /*  Execute this query to drop the tables */
  -- DROP TABLE people; --","select
    people.name,
    length(people.name)
from people
order by length(people.name) desc;",2.5,0.439,0,0
2744,Senhas,Marcos Lima,https://judge.beecrowd.com/pt/problems/view/2744,"Você foi contratado para dar consultoria a uma empresa. Analisando o banco de dados você notou que as senhas gravadas dos usuários estão em formato de texto, sendo que isso pode gerar uma falha de segurança, uma vez que elas não estão criptografadas.

Por tanto você deve selecionar o id, a senha atual e a senha transformada em MD5 de cada usuário na tabela account.",1,7175,0,0,3,0.769,1,Básico,Função de string,Função de string,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--- URI Online Judge SQL
--- Copyright URI Online Judge
--- www.urionlinejudge.com.br
--- Problem 2744

CREATE TABLE account(
  id INTEGER PRIMARY KEY,
  name VARCHAR(255),
  login VARCHAR(255),
  password VARCHAR(255)
  );
  
  
INSERT INTO account(id, name, login, password)
VALUES (1, 'Joyce P. Parry', 'Promeraw', 'noh1Oozei'),
       (2, 'Michael T. Gonzalez', 'Phers1942', 'Iath3see9bi'),
       (3, 'Heather W. Lawless', 'Hankicht', 'diShono4'),
       (4, 'Otis C. Hitt', 'Conalothe', 'zooFohH7w'),
       (5, 'Roger N. Brownfield', 'Worseente', 'fah7ohNg');

  
  /*  Execute this query to drop the tables */
  -- DROP TABLE account; --","select
    id,
    password,
    MD5(password)
from account;",1.5,-0.289,0,0
2745,Taxas,Marcos Lima,https://judge.beecrowd.com/pt/problems/view/2745,"Você está indo para uma reunião no plano Internacional de Taxas Pessoais, sua proposta é: toda pessoa com renda acima de 3000 deve pagar uma taxa para o governo, essa taxa é 10% do que ela ganha.

Portanto, mostre o nome da pessoa e o valor que ela deve pagar para o governo com a precisão de duas casas decimais.",3,6341,0,0,2,0.717,1,Básico,WHERE,WHERE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"--- URI Online Judge SQL
--- Copyright URI Online Judge
--- www.urionlinejudge.com.br
--- Problem 2745

CREATE TABLE people (
  id INTEGER PRIMARY KEY,
  name CHARACTER VARYING (255),
  salary NUMERIC
);


INSERT INTO people(id, name, salary)
VALUES 
      (1, 'James M. Tabarez', 883),
      (2, 'Rafael T. Hendon', 4281),
      (3, 'Linda J. Gardner', 4437),
      (4, 'Nicholas J. Conn', 8011),
      (5, 'Karol A. Morales', 2508),
      (6, 'Lolita S. Graves', 8709);

  
  /*  Execute this query to drop the tables */
  -- DROP TABLE people; --","SELECT people.name, ROUND ((people.salary * 0.1),2) AS ""tax""
FROM people 
where people.salary > 3000",1.5,0.683,0,0
2746,Virus,Marcos Lima,https://judge.beecrowd.com/pt/problems/view/2746,"Os vírus estão evoluindo, porém uma nova pesquisa tem provado que trocando algumas proteínas a vacina se torna imbatível. A proteína H1 (Hemaglutinina) quando é substituída pela proteína X (Xenomorphina) tem efeitos interessantes no combate de quase todas as doenças virais. Alguns conspiracionistas dizem que após a descoberta dessa vacina algumas criaturas de 3 metros de altura foram vistas perto do laboratório, mas claro, isso é mentira.

Portanto você deve substituir todo caractere 'H1' ( Hemaglutinina ) por 'X' ( Xenomorphina ).",1,6900,0,0,4,0.821,1,Básico,Função de string,Função de string,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--- URI Online Judge SQL
--- Copyright URI Online Judge
--- www.urionlinejudge.com.br
--- Problem 2746

CREATE TABLE virus (
  id INTEGER,
  name VARCHAR(255)
);


INSERT INTO virus(id, name)
VALUES 
      (1, 'H1RT'),
      (2, 'H7H1'),
      (3, 'HUN8'),
      (4, 'XH1HX'),
      (5, 'XXXX');

  
  /*  Execute this query to drop the tables */
  -- DROP TABLE virus; --","select replace(virus.name, 'H1', 'X') as name from virus;",1.5,-0.289,0,0
2988,Campeonato Cearense,Gustavo Moraes,https://judge.beecrowd.com/pt/problems/view/2988,"O Campeonato Cearense de Futebol atrai milhares de torcedores todos os anos, você trabalha em um jornal e está encarregado de calcular a tabela de pontuação dos times. Mostre uma tabela com as seguintes colunas: o nome do time, número de partidas, vitórias, derrotas, empates e pontuação. Sabendo que a pontuação é calculada com cada vitória valendo 3 pontos, empate vale 1 e derrota rende 0. No final mostre sua tabela com a pontuação ordenada do maior para o menor.",4,2828,4,1,4,0.762,10,Avançado,Subconsulta correlacionada,"WHERE, ORDER BY, Agregação, JOIN, GROUP BY, Subconsulta, Subcons. correl., CASE, Tratamento de NULL, PIVOT",1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,"--- URI Online Judge SQL
--- Copyright URI Online Judge
--- www.urionlinejudge.com.br
--- Problem 2988

CREATE TABLE teams (
    id integer PRIMARY KEY,
    name varchar(50)
);

GRANT SELECT ON teams TO sql_user;

CREATE TABLE matches  (
    id integer PRIMARY KEY,
    team_1 integer,
    team_2 integer,
    team_1_goals integer,
    team_2_goals integer,
    FOREIGN KEY (team_1) REFERENCES teams(id),
    FOREIGN KEY (team_2) REFERENCES teams(id)
);

GRANT SELECT ON matches TO sql_user;insert into teams
    (id, name)
values
    (1,'CEARA'),
    (2,'FORTALEZA'),
    (3,'GUARANY DE SOBRAL'),
    (4,'FLORESTA');

insert into  matches
    (id, team_1, team_2, team_1_goals, team_2_goals)
values
    (1,4,1,0,4),
    (2,3,2,0,1),
    (3,1,3,3,0),
    (4,3,4,0,1),
    (5,1,2,0,0),
    (6,2,4,2,1);

/* Execute this query to drop the table */
DROP TABLE matches;","with resultados as (
    select
        team_1,
        team_2,
        case
            when (team_1_goals > team_2_goals) then team_1
            when (team_2_goals > team_1_goals) then team_2
        end as winning_team,
        case
            when (team_1_goals < team_2_goals) then team_1
            when (team_2_goals < team_1_goals) then team_2
        end as losing_team
    from
        matches
)

select
    teams.name,
    COUNT(*) as matches,
    COUNT(*) filter (where teams.id = resultados.winning_team) as victories,
    COUNT(*) filter (where teams.id = resultados.losing_team) as defeats,
    COUNT(*) filter (
        where resultados.winning_team is NULL and resultados.losing_team is NULL
    ) as draws,
    (
        3 * (COUNT(*) filter (where teams.id = resultados.winning_team))
        + (
            COUNT(*) filter (
                where resultados.winning_team is NULL
                and resultados.losing_team is NULL
            )
        )
    ) as score
from
    teams
inner join
    resultados
    on
        teams.id = resultados.team_1 or teams.id = resultados.team_2
group by
    teams.id
order by
    score desc, name asc;",15.0,-2.134,1,2
2989,Departamentos e Divisões,Angelo Brayner,https://judge.beecrowd.com/pt/problems/view/2989,"Para cada departamento, mostrar o nome do departamento, o nome de suas divisões, com a respectiva média salarial e maior salário de cada divisão. O resultado deve estar em ordem decrescente usando a média salarial.

Dica: Você pode utilizar a função COALESCE(check_expression , 0) para substituir algum valor null por zero; Além disso, você também pode utilizar a função ROUND(value, 2) para exibir os valores com 2 casas decimais.",7,1371,0,1,3,0.729,7,Avançado,Recursão,"ORDER BY, Agregação, JOIN, GROUP BY, Subconsulta, Tratamento de NULL, Recursão",0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,"--- URI Online Judge SQL
--- Copyright URI Online Judge
--- www.urionlinejudge.com.br
--- Problem 2989

CREATE TABLE departamento(
    cod_dep int,
    nome varchar(50),
    endereco varchar(50)
);

GRANT SELECT ON departamento TO sql_user;
-- ------------------------------------------------------------
CREATE TABLE dependente
(matr int, nome varchar(50), endereco varchar(50));

GRANT SELECT ON dependente TO sql_user;

-- ------------------------------------------------------------
CREATE TABLE desconto
(cod_desc int, nome varchar(50), tipo varchar(10), valor numeric);

GRANT SELECT ON desconto TO sql_user;

-- ------------------------------------------------------------
CREATE TABLE divisao
(cod_divisao int, nome varchar(50), endereco varchar(50), cod_dep int);

GRANT SELECT ON divisao TO sql_user;

-- ------------------------------------------------------------
CREATE TABLE emp_desc
(cod_desc int, matr int);

GRANT SELECT ON emp_desc TO sql_user;

-- ------------------------------------------------------------
CREATE TABLE emp_venc
(cod_venc int, matr int);

GRANT SELECT ON emp_venc TO sql_user;

-- ------------------------------------------------------------
CREATE TABLE empregado
(matr int, nome varchar(50), endereco varchar(50), data_lotacao timestamp, lotacao int,
gerencia_cod_dep int, lotacao_div int, gerencia_div int);

GRANT SELECT ON empregado TO sql_user;

-- ------------------------------------------------------------
CREATE TABLE vencimento
(cod_venc int, nome varchar(50), tipo varchar(10), valor numeric);

GRANT SELECT ON vencimento TO sql_user;

INSERT INTO departamento
(""cod_dep"", ""nome"", ""endereco"")
VALUES
(1, 'Contabilidade', 'R. X'),
(2, 'TI', 'R. Y'),
(3, 'Engenharia', 'R. Y');

INSERT INTO dependente
(matr, nome, endereco)
VALUES
(9999, 'Francisco Jose', 'R. Z'),
(88, 'Maria da Silva', 'R. T'),
(55, 'Virgulino da Silva', 'R. 31');

INSERT INTO desconto
(cod_desc, nome, tipo, valor)
VALUES
(91, 'IR', 'V', 400.00),
(92, 'Plano de saude', 'v', 300.00),
(93, NULL, NULL, NULL);

INSERT INTO divisao
(cod_divisao, nome, endereco, cod_dep)
VALUES
(11, 'Ativo', 'R. X', 1),
(12, 'Passivo', 'R. X', 1),
(21, 'Desenvoilvimento de Projetos', 'R. Y', 2),
(22, 'Analise de Sistemas', 'R. Y', 2),
(23, 'Programacao', 'R. W', 2),
(31, 'Concreto', 'R Y', 3),
(32, 'Calculo Estrutural', 'R. Y', 3);

INSERT INTO emp_desc
(cod_desc, matr)
VALUES
(91, 3),
(91, 27),
(91, 9999),
(92, 27),
(92, 71),
(92, 88),
(92, 9999);

INSERT INTO emp_venc
(cod_venc, matr)
VALUES
(1, 27),
(1, 88),
(1, 135),
(1, 254),
(1, 431),
(2, 1),
(2, 5),
(2, 7),
(2, 13),
(2, 33),
(2, 9999),
(3, 3),
(3, 55),
(3, 71),
(3, 222),
(4, 25),
(4, 476),
(5, 371),
(6, 3),
(6, 27),
(6, 9999),
(7, 5),
(7, 33),
(7, 55),
(7, 71),
(7, 88),
(7, 254),
(7, 476),
(8, 25),
(8, 91),
(9, 1),
(9, 27),
(9, 91),
(9, 135),
(9, 371),
(9, 9999),
(10, 371),
(10, 9999),
(11, 91),
(12, 3),
(12, 27),
(12, 254),
(12, 9999),
(13, 3),
(13, 5),
(13, 7),
(13, 25),
(13, 33),
(13, 88),
(13, 135);

INSERT INTO empregado
(matr, nome, endereco, data_lotacao, lotacao, gerencia_cod_dep, lotacao_div, gerencia_div)
VALUES
(9999, 'Jose Sampaio', 'R Z', '2006-06-06 00:00:00', 1, 1, 12, NULL),
(33, 'Jose Maria', 'R 21', '2006-03-01 00:00:00', 1, NULL, 11, 11),
(1, 'Maria Jose', 'R. 52', '2003-03-01 00:00:00', 1, NULL, 11, NULL),
(7, 'Yasmim', 'R. 13', '210-07-02 00:00:00', 1, NULL, 11, NULL),
(5, 'Rebeca', 'R. 1', '2011-04-01 00:00:00', 1, NULL, 12, 12),
(13, 'Sofia', 'R. 28', '2010-09-09 00:00:00', 1, NULL, 12, NULL),
(27, 'Andre', 'R. Z', '2005-05-01 00:00:00', 2, 2, 22, NULL),
(88, 'Yami', 'R. T', '2014-02-01 00:00:00', 2, NULL, 21, 21),
(431, 'Joao da Silva', 'R. Y', '2011-07-03 00:00:00', 2, NULL, 21, NULL),
(135, 'Ricardo Reis', 'R. 33', '2009-08-01 00:00:00', 2, NULL, 21, NULL),
(254, 'Barbara', 'R. Z', '2008-01-03 00:00:00', 2, NULL, 22, 22),
(371, 'Ines', 'R. Y', '2005-01-01 00:00:00', 2, NULL, 22, NULL),
(476, 'Flor', 'r. Z', '2015-10-28 00:00:00', 2, NULL, 23, 23),
(25, 'Lina', 'R. 67', '2014-09-01 00:00:00', 2, NULL, 23, NULL),
(3, 'Jose da Silva', 'R. 8', '2011-01-02 00:00:00', 3, 3, 31, NULL),
(71, 'Silverio dos Reis', 'r. C', '2009-01-05 00:00:00', 3, NULL, 31, 31),
(91, 'Reis da Silva', 'R. Z', '2011-11-05 00:00:00', 3, NULL, 31, NULL),
(55, 'Lucas', 'R 31', '2013-07-01 00:00:00', 3, NULL, 32, 32),
(222, 'Marina', 'R 31', '2015-01-07 00:00:00', 3, NULL, 32, NULL),
(725, 'Angelo', 'R. X', '2001-03-01 00:00:00', 2, NULL, 21, NULL);

INSERT INTO vencimento
(cod_venc, nome, tipo, valor)
VALUES
(1, 'salario base Analista de Sistemas', 'V', 5000.00),
(2, 'Salario base Contador', 'V', 3000.00),
(3, 'Salario Base Engenheiro', 'V', 4500.00),
(4, 'Salario Base Projetista Software', 'V', 5000.00),
(5, 'Salario Base Programador de Sistemas', 'V', 3000.00),
(6, 'Gratificacao Chefia Departamento', 'V', 3750.00),
(7, 'Gratificacao Chefia Divisao', 'V', 2200.00),
(8, 'Salario Trabalhador Costrucao Civil', 'V', 800.00),
(9, 'Auxilio Salario Familia', 'V', 300.00),
(10, 'Gratificacao Tempo de servico', 'V', 350.00),
(11, 'Insalubridade', 'V', 800.00),
(12, 'Gratificacao por titulacao - Doutorado', 'V', 2000.00),
(13, 'Gratificacao por Titularidade - Mestrado', 'V', 800.00);

/*  Execute this query to drop the tables */
-- DROP TABLE vencimento;
-- DROP TABLE empregado;
-- DROP TABLE emp_venc;
-- DROP TABLE emp_desc;
-- DROP TABLE divisao;
-- DROP TABLE desconto;
-- DROP TABLE dependente;
-- DROP TABLE departamento;","with recursive vencimentos as (
    select
        empregado.matr,
        empregado.lotacao as cod_dep,
        empregado.lotacao_div as cod_divisao,
        sum(coalesce(vencimento.valor, 0)) as vencimento_total
    from
        empregado
    left join
        emp_venc
        on
            empregado.matr = emp_venc.matr
    left join
        vencimento
        on
            emp_venc.cod_venc = vencimento.cod_venc
    group by
        empregado.matr, empregado.lotacao, empregado.lotacao_div
),

descontos as (
    select
        empregado.matr,
        empregado.lotacao as cod_dep,
        empregado.lotacao_div as cod_divisao,
        sum(coalesce(desconto.valor, 0)) as desconto_total
    from
        empregado
    left join
        emp_desc
        on
            empregado.matr = emp_desc.matr
    left join
        desconto
        on
            emp_desc.cod_desc = desconto.cod_desc
    group by
        empregado.matr, empregado.lotacao, empregado.lotacao_div
),

salarios_liquidos as (
    select
        vencimentos.cod_dep,
        vencimentos.cod_divisao,
        vencimentos.vencimento_total
        - descontos.desconto_total as salario_liquido
    from
        vencimentos
    inner join
        descontos
        on
            vencimentos.matr = descontos.matr
)

select
    departamento.nome,
    divisao.nome,
    round(avg(salarios_liquidos.salario_liquido), 2) as media,
    round(max(salarios_liquidos.salario_liquido), 2) as maior
from
    divisao
inner join
    departamento
    on
        divisao.cod_dep = departamento.cod_dep
inner join
    salarios_liquidos
    on
        departamento.cod_dep = salarios_liquidos.cod_dep
        and divisao.cod_divisao = salarios_liquidos.cod_divisao
group by
    divisao.cod_divisao, divisao.cod_dep, departamento.nome, divisao.nome
order by
    media desc;",13.0,-0.186,1,2
2990,CPF Dos Empregados,Vânia Vida,https://judge.beecrowd.com/pt/problems/view/2990,"Mostrar o CPF, nome dos empregados e o nome do departamento dos empregados que não trabalham em nenhum projeto. O resultado deve estar ordenado por cpf",4,4390,10,1,1,0.769,4,Intermediário,JOIN,"WHERE, ORDER BY, JOIN, Tratamento de NULL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"--- URI Online Judge SQL
--- Copyright URI Online Judge
--- www.urionlinejudge.com.br
--- Problem 2990

CREATE TABLE empregados (
    cpf varchar(15),
    enome varchar(60),
    salario float,
    cpf_supervisor varchar(15),
    dnumero integer,
    PRIMARY KEY (cpf)
);

GRANT SELECT ON empregados TO sql_user;

CREATE TABLE departamentos (
    dnumero integer,
    dnome varchar(60),
    cpf_gerente varchar(15),
    PRIMARY KEY (dnumero),
    CONSTRAINT fk_cpf FOREIGN KEY(cpf_gerente) REFERENCES empregados(cpf)
);

GRANT SELECT ON departamentos TO sql_user;

CREATE TABLE trabalha (
    cpf_emp varchar(15),
    pnumero integer,
    CONSTRAINT fk_cpfemp FOREIGN KEY(cpf_emp) REFERENCES empregados(cpf)
);

GRANT SELECT ON trabalha TO sql_user;

CREATE TABLE projetos (
    pnumero integer,
    pnome varchar(45),
    dnumero integer,
    PRIMARY KEY(pnumero),
    CONSTRAINT fk_dnum FOREIGN KEY(dnumero) REFERENCES
    departamentos(dnumero)
);

GRANT SELECT ON projetos TO sql_user;

Insert Into empregados
values ('049382234322','João Silva', 2350, '2434332222', 1010);
Insert Into empregados(cpf, enome, salario, cpf_supervisor, dnumero)
values ('586733922290','Mario Silveira', 3500, '2434332222', 1010);
Insert Into empregados
values ('2434332222','Aline Barros', 2350, NULL, 1010);

Insert Into empregados
values ('1733332162','Tulio Vidal', 8350, NULL, 1020);
Insert Into empregados
values ('4244435272','Juliana Rodrigues', 3310, NULL, 1020);
Insert Into empregados
values ('1014332672','Natalia Marques', 2900, NULL, 1010);


Insert Into departamentos (dnumero, dnome, cpf_gerente)
values (1010, 'Pesquisa', '049382234322');
Insert Into departamentos
values (1020, 'Ensino', '2434332222');
Insert Into trabalha (cpf_emp, pnumero)
values ('049382234322', 2010);
Insert Into trabalha (cpf_emp, pnumero)
values ('586733922290', 2020);
Insert Into trabalha (cpf_emp, pnumero)
values ('049382234322', 2020);
Insert Into projetos (pnumero, pnome, dnumero)
values (2010,'Alpha', 1010);
Insert Into projetos (pnumero, pnome, dnumero)
values (2020,'Beta', 1020);

ALTER TABLE empregados ADD CONSTRAINT fk_dnum FOREIGN KEY(dnumero)
REFERENCES departamentos(dnumero);
ALTER TABLE trabalha ADD CONSTRAINT fk_pnum FOREIGN KEY(pnumero)
REFERENCES projetos(pnumero);

/*  Execute this query to drop the tables */
--DROP TABLE empregados, trabalha, departamentos, projetos CASCADE;","select
    empregados.cpf,
    empregados.enome,
    departamentos.dnome
from
    empregados
inner join departamentos on empregados.dnumero = departamentos.dnumero
left join trabalha on empregados.cpf = trabalha.cpf_emp
where trabalha.pnumero is NULL
order by empregados.cpf asc;",12.0,-1.4,0,0
